PLAYER_ID, PLAYER_NAME, TEAM_ID, TEAM_ABBREVIATION, GP, W, L, MIN, MIN1, DIST_FEET, DIST_MILES, DIST_MILES_OFF, DIST_MILES_DEF, AVG_SPEED, AVG_SPEED_DEF
201935, James Harden, 1610612745, HOU, 80, 55, 25, 36.76, 36.76, 12212.24, 2.31, 1.21, 1.1, 3.78, 3.55
201949, James Johnson, 1610612761, TOR, 70, 40, 30, 19.57, 19.57, 7132.03, 1.35, 0.7, 0.65, 4.15, 4.01
2592, James Jones, 1610612739, CLE, 56, 35, 21, 11.88, 11.88, 4355.63, 0.82, 0.46, 0.37, 4.17, 3.9
203949, James Michael McAdoo, 1610612744, GSW, 15, 11, 4, 9.14, 9.14, 3649.67, 0.69, 0.37, 0.32, 4.49, 4.01
203923, James Young, 1610612738, BOS, 31, 14, 17, 10.71, 10.71, 4088.26, 0.77, 0.4, 0.37, 4.39, 4.15
2457, Jannero Pargo, 1610612766, CHA, 9, 2, 7, 8.13, 8.13, 3002.78, 0.57, 0.3, 0.27, 4.17, 3.69
203099, Jared Cunningham, 1610612746, LAC, 19, 12, 7, 4.68, 4.68, 1837.16, 0.35, 0.17, 0.18, 4.45, 4.52
201162, Jared Dudley, 1610612749, MIL, 71, 38, 33, 23.86, 23.86, 8608.72, 1.63, 0.84, 0.79, 4.12, 3.82
203096, Jared Sullinger, 1610612738, BOS, 58, 26, 32, 27.01, 27.01, 9420.47, 1.78, 0.94, 0.85, 3.97, 3.65
203950, Jarnell Stokes, 1610612763, MEM, 19, 12, 7, 6.64, 6.64, 2512.05, 0.48, 0.24, 0.23, 4.27, 4.09
101127, Jarrett Jack, 1610612751, BKN, 80, 36, 44, 28.01, 28.01, 10098.03, 1.91, 1.04, 0.87, 4.1, 3.76
101131, Jason Maxiell, 1610612766, CHA, 61, 22, 39, 14.39, 14.39, 5177.64, 0.98, 0.54, 0.44, 4.09, 3.79
2202, Jason Richardson, 1610612755, PHI, 19, 4, 15, 21.92, 21.92, 8133.47, 1.54, 0.81, 0.73, 4.24, 4.03
201160, Jason Smith, 1610612752, NYK, 81, 17, 64, 21.86, 21.86, 8188.01, 1.55, 0.85, 0.7, 4.26, 3.99
1891, Jason Terry, 1610612745, HOU, 76, 52, 24, 21.29, 21.29, 8042.97, 1.52, 0.81, 0.71, 4.3, 3.98
201574, Jason Thompson, 1610612758, SAC, 81, 29, 52, 24.58, 24.58, 8958.31, 1.7, 0.9, 0.79, 4.15, 3.87
202399, Jeff Adrien, 1610612745, HOU, 17, 1, 16, 12.67, 12.67, 4274.06, 0.81, 0.42, 0.38, 3.84, 3.66
201965, Jeff Ayres, 1610612759, SAS, 51, 33, 18, 7.51, 7.51, 2798.16, 0.53, 0.3, 0.23, 4.23, 3.98
201145, Jeff Green, 1610612763, MEM, 78, 41, 37, 31.47, 31.47, 11149.77, 2.11, 1.12, 0.99, 4.04, 3.75
201952, Jeff Teague, 1610612737, ATL, 73, 53, 20, 30.52, 30.52, 10565.14, 2.0, 1.09, 0.91, 3.95, 3.54
203481, Jeff Withey, 1610612740, NOP, 37, 17, 20, 6.99, 6.99, 2638.32, 0.5, 0.28, 0.22, 4.28, 3.93
203106, Jeffery Taylor, 1610612766, CHA, 29, 11, 18, 14.84, 14.84, 5693.14, 1.08, 0.57, 0.51, 4.37, 4.16
203924, Jerami Grant, 1610612755, PHI, 65, 18, 47, 21.18, 21.18, 8275.11, 1.57, 0.85, 0.72, 4.45, 4.09
202077, Jerel McNeal, 1610612756, PHX, 6, 1, 5, 6.06, 6.06, 2279.83, 0.43, 0.23, 0.2, 4.29, 3.9
202379, Jeremy Evans, 1610612762, UTA, 38, 19, 19, 6.99, 6.99, 2657.87, 0.5, 0.27, 0.23, 4.33, 4.03
203087, Jeremy Lamb, 1610612760, OKC, 47, 27, 20, 13.46, 13.46, 4854.81, 0.92, 0.49, 0.43, 4.1, 3.86
202391, Jeremy Lin, 1610612747, LAL, 74, 19, 55, 25.77, 25.77, 9582.14, 1.81, 0.98, 0.83, 4.23, 3.94
202366, Jerome Jordan, 1610612751, BKN, 44, 17, 27, 8.7, 8.7, 3095.5, 0.59, 0.3, 0.28, 4.06, 3.85
203968, Jerrelle Benimon, 1610612743, DEN, 2, 2, 0, 1.37, 1.37, 428.0, 0.08, 0.04, 0.04, 4.41, 4.91
201573, Jerryd Bayless, 1610612749, MIL, 76, 38, 38, 22.37, 22.37, 8243.61, 1.56, 0.83, 0.73, 4.19, 3.81
202690, Jimmer Fredette, 1610612740, NOP, 50, 27, 23, 10.18, 10.18, 3961.46, 0.75, 0.43, 0.32, 4.42, 3.96
202710, Jimmy Butler, 1610612741, CHI, 65, 40, 25, 38.67, 38.67, 14622.35, 2.77, 1.49, 1.28, 4.31, 4.07
201149, Joakim Noah, 1610612741, CHI, 67, 39, 28, 30.58, 30.58, 10977.3, 2.08, 1.13, 0.95, 4.09, 3.82
201975, Jodie Meeks, 1610612765, DET, 60, 29, 31, 24.37, 24.37, 9511.93, 1.8, 0.99, 0.82, 4.44, 4.02
203925, Joe Harris, 1610612739, CLE, 51, 32, 19, 9.67, 9.67, 3738.02, 0.71, 0.39, 0.32, 4.39, 4.07
204060, Joe Ingles, 1610612762, UTA, 79, 36, 43, 21.17, 21.17, 7959.78, 1.51, 0.83, 0.67, 4.28, 4.01
2207, Joe Johnson, 1610612751, BKN, 80, 38, 42, 34.89, 34.89, 12500.89, 2.37, 1.3, 1.07, 4.07, 3.7
201202, Joel Anthony, 1610612765, DET, 49, 25, 24, 8.29, 8.29, 3157.82, 0.6, 0.32, 0.28, 4.33, 4.09
200777, Joel Freeland, 1610612757, POR, 48, 34, 14, 12.85, 12.85, 4713.56, 0.89, 0.47, 0.42, 4.18, 3.92
201595, Joey Dorsey, 1610612745, HOU, 68, 47, 21, 12.52, 12.52, 4590.0, 0.87, 0.46, 0.41, 4.18, 3.88
203530, Joffrey Lauvergne, 1610612743, DEN, 24, 9, 15, 11.16, 11.16, 4108.54, 0.78, 0.42, 0.36, 4.19, 3.94
203089, John Henson, 1610612749, MIL, 66, 34, 32, 18.34, 18.34, 6655.91, 1.26, 0.63, 0.63, 4.13, 3.95
203098, John Jenkins, 1610612737, ATL, 24, 13, 11, 12.38, 12.38, 4689.17, 0.89, 0.46, 0.43, 4.31, 4.05
101249, John Lucas III, 1610612765, DET, 21, 8, 13, 12.94, 12.94, 5152.29, 0.98, 0.53, 0.44, 4.54, 4.19
2422, John Salmons, 1610612740, NOP, 21, 9, 12, 12.84, 12.84, 4610.76, 0.87, 0.48, 0.39, 4.07, 3.88
202322, John Wall, 1610612764, WAS, 79, 45, 34, 35.91, 35.91, 12754.34, 2.42, 1.28, 1.13, 4.03, 3.69
203948, Johnny O'Bryant III, 1610612749, MIL, 33, 16, 17, 10.83, 10.83, 4026.73, 0.76, 0.39, 0.37, 4.29, 4.13
202720, Jon Leuer, 1610612763, MEM, 63, 45, 18, 13.08, 13.08, 5110.29, 0.97, 0.52, 0.45, 4.46, 4.11
201973, Jonas Jerebko, 1610612738, BOS, 75, 37, 38, 16.4, 16.4, 6301.37, 1.19, 0.65, 0.55, 4.38, 4.02
202685, Jonas Valanciunas, 1610612761, TOR, 80, 47, 33, 26.2, 26.2, 9314.65, 1.76, 0.94, 0.82, 4.05, 3.91
