PLAYER_ID, PLAYER_NAME, TEAM_ID, TEAM_ABBREVIATION, GP, W, L, MIN, MIN1, DIST_FEET, DIST_MILES, DIST_MILES_OFF, DIST_MILES_DEF, AVG_SPEED, AVG_SPEED_DEF
201959, Taj Gibson, 1610612741, CHI, 82, 48, 34, 28.67, 28.67, 10075.13, 1.91, 1.03, 0.88, 4.01, 3.82
2419, Tayshaun Prince, 1610612763, MEM, 76, 46, 30, 25.64, 25.64, 9223.05, 1.75, 0.96, 0.79, 4.1, 3.93
203093, Terrence Jones, 1610612745, HOU, 76, 51, 25, 27.34, 27.34, 10234.33, 1.94, 1.04, 0.9, 4.27, 3.94
203082, Terrence Ross, 1610612761, TOR, 80, 46, 34, 26.71, 26.71, 10251.05, 1.94, 1.04, 0.9, 4.37, 4.17
200757, Thabo Sefolosha, 1610612760, OKC, 61, 44, 17, 25.97, 25.97, 9705.85, 1.84, 0.92, 0.92, 4.26, 4.14
201152, Thaddeus Young, 1610612755, PHI, 79, 18, 61, 34.4, 34.4, 13174.68, 2.5, 1.3, 1.19, 4.37, 3.99
203080, Thomas Robinson, 1610612757, POR, 70, 47, 23, 12.47, 12.47, 4744.23, 0.9, 0.47, 0.42, 4.34, 4.11
201168, Tiago Splitter, 1610612759, SAS, 59, 46, 13, 21.55, 21.55, 8270.86, 1.57, 0.84, 0.72, 4.37, 4.01
1495, Tim Duncan, 1610612759, SAS, 74, 56, 18, 29.16, 29.16, 10011.85, 1.9, 1.02, 0.88, 3.91, 3.62
203501, Tim Hardaway Jr., 1610612752, NYK, 81, 37, 44, 23.15, 23.15, 8316.43, 1.58, 0.82, 0.76, 4.09, 4.02
202389, Timofey Mozgov, 1610612743, DEN, 82, 36, 46, 21.59, 21.59, 8557.06, 1.62, 0.86, 0.77, 4.51, 4.1
202699, Tobias Harris, 1610612753, ORL, 61, 16, 45, 30.32, 30.32, 11483.79, 2.17, 1.18, 1.0, 4.32, 4.02
201962, Toney Douglas, 1610612748, MIA, 51, 33, 18, 13.23, 13.23, 5446.57, 1.03, 0.54, 0.5, 4.69, 4.52
2754, Tony Allen, 1610612763, MEM, 55, 31, 24, 23.24, 23.24, 8611.45, 1.63, 0.86, 0.77, 4.24, 4.06
203183, Tony Mitchell, 1610612749, MIL, 3, 0, 3, 3.25, 3.25, 1216.67, 0.23, 0.13, 0.1, 4.31, 3.45
203502, Tony Mitchell, 1610612765, DET, 21, 6, 15, 3.77, 3.77, 1329.9, 0.25, 0.13, 0.12, 4.02, 3.84
2225, Tony Parker, 1610612759, SAS, 68, 51, 17, 29.37, 29.37, 11844.03, 2.24, 1.29, 0.95, 4.59, 3.96
203503, Tony Snell, 1610612741, CHI, 77, 46, 31, 15.98, 15.98, 5894.57, 1.12, 0.62, 0.5, 4.22, 3.94
203100, Tony Wroten, 1610612755, PHI, 72, 18, 54, 24.51, 24.51, 9322.19, 1.77, 0.91, 0.85, 4.33, 3.98
203129, Tornike Shengelia, 1610612741, CHI, 25, 13, 12, 5.87, 5.87, 2215.8, 0.42, 0.22, 0.2, 4.3, 4.14
203315, Toure' Murry, 1610612752, NYK, 51, 26, 25, 7.3, 7.3, 2880.88, 0.55, 0.27, 0.27, 4.49, 4.29
2566, Travis Outlaw, 1610612758, SAC, 63, 22, 41, 16.91, 16.91, 6511.68, 1.23, 0.66, 0.57, 4.4, 4.25
2772, Trevor Ariza, 1610612764, WAS, 76, 41, 35, 35.4, 35.4, 12684.84, 2.4, 1.22, 1.19, 4.08, 3.96
202344, Trevor Booker, 1610612764, WAS, 71, 36, 35, 21.54, 21.54, 8236.28, 1.56, 0.82, 0.74, 4.35, 4.1
203504, Trey Burke, 1610612762, UTA, 70, 24, 46, 32.32, 32.32, 12301.9, 2.33, 1.32, 1.01, 4.33, 3.96
202684, Tristan Thompson, 1610612739, CLE, 82, 33, 49, 31.63, 31.63, 12397.07, 2.35, 1.26, 1.09, 4.46, 4.18
203584, Troy Daniels, 1610612745, HOU, 5, 3, 2, 14.96, 14.96, 5740.6, 1.09, 0.56, 0.53, 4.34, 4.01
201951, Ty Lawson, 1610612743, DEN, 62, 29, 33, 35.83, 35.83, 12710.39, 2.41, 1.27, 1.14, 4.04, 3.68
201946, Tyler Hansbrough, 1610612761, TOR, 63, 37, 26, 15.27, 15.27, 5707.79, 1.08, 0.58, 0.5, 4.25, 4.1
203092, Tyler Zeller, 1610612739, CLE, 70, 27, 43, 14.99, 14.99, 5734.06, 1.09, 0.57, 0.52, 4.36, 4.06
201936, Tyreke Evans, 1610612740, NOP, 72, 32, 40, 28.16, 28.16, 10120.51, 1.92, 1.05, 0.87, 4.09, 3.78
203116, Tyshawn Taylor, 1610612751, BKN, 22, 10, 12, 11.92, 11.92, 4327.45, 0.82, 0.44, 0.38, 4.14, 3.97
2199, Tyson Chandler, 1610612752, NYK, 55, 24, 31, 30.22, 30.22, 10296.44, 1.95, 1.01, 0.94, 3.89, 3.81
2617, Udonis Haslem, 1610612748, MIA, 46, 30, 16, 14.19, 14.19, 5024.54, 0.95, 0.48, 0.47, 4.03, 3.98
203505, Vander Blue, 1610612738, BOS, 3, 1, 2, 4.89, 4.89, 1809.33, 0.34, 0.17, 0.17, 4.09, 3.69
203139, Viacheslav Kravtsov, 1610612756, PHX, 20, 13, 7, 2.97, 2.97, 1114.3, 0.21, 0.12, 0.09, 4.24, 3.99
201964, Victor Claver, 1610612757, POR, 21, 13, 8, 8.75, 8.75, 3384.29, 0.64, 0.34, 0.3, 4.42, 4.01
203506, Victor Oladipo, 1610612753, ORL, 80, 23, 57, 31.08, 31.08, 11596.23, 2.2, 1.17, 1.02, 4.25, 4.0
1713, Vince Carter, 1610612742, DAL, 81, 49, 32, 24.36, 24.36, 8611.58, 1.63, 0.89, 0.74, 4.03, 3.7
203543, Vitor Faverani, 1610612738, BOS, 37, 13, 24, 13.18, 13.18, 4808.92, 0.91, 0.48, 0.43, 4.15, 3.95
201961, Wayne Ellington, 1610612742, DAL, 45, 23, 22, 8.73, 8.73, 3371.67, 0.64, 0.35, 0.29, 4.41, 4.09
202325, Wesley Johnson, 1610612747, LAL, 79, 27, 52, 28.35, 28.35, 10548.16, 2.0, 1.02, 0.98, 4.24, 4.01
202083, Wesley Matthews, 1610612757, POR, 82, 54, 28, 33.91, 33.91, 12940.45, 2.45, 1.35, 1.1, 4.35, 3.93
203115, Will Barton, 1610612757, POR, 41, 27, 14, 9.43, 9.43, 3750.49, 0.71, 0.38, 0.33, 4.52, 4.15
101198, Will Bynum, 1610612765, DET, 56, 17, 39, 18.82, 18.82, 6749.68, 1.28, 0.68, 0.6, 4.09, 3.78
2584, Willie Green, 1610612746, LAC, 55, 38, 17, 15.8, 15.8, 5987.75, 1.13, 0.59, 0.55, 4.32, 4.06
201163, Wilson Chandler, 1610612743, DEN, 62, 27, 35, 31.08, 31.08, 11566.52, 2.19, 1.15, 1.04, 4.24, 3.9
202333, Xavier Henry, 1610612747, LAL, 43, 16, 27, 21.12, 21.12, 8304.98, 1.57, 0.81, 0.76, 4.49, 4.2
2216, Zach Randolph, 1610612763, MEM, 79, 49, 30, 34.24, 34.24, 11672.58, 2.21, 1.17, 1.04, 3.88, 3.85
2585, Zaza Pachulia, 1610612749, MIL, 52, 10, 42, 25.2, 25.2, 8721.42, 1.65, 0.85, 0.81, 3.94, 3.86
